Mfr Name,Division,Carline,Hybrid ,Cyl,CityFE,HWYFE,CombFE,Transmission,Gears,DriveDesc,AnnualFuelCost,Type,FERating,GHGRating,SmogRating,5YearSpend,TailpipeCO2,Emissions
Nissan,NISSAN,SENTRA NISMO,N,4,25,31,27,Manual,6,"2-Wheel Drive, Front",1550,Car,6,6,3,1000,330,Low
Nissan,NISSAN,NV200 NYC Taxi,N,4,23,26,24,Automatic,1,"2-Wheel Drive, Front",1500,Car,5,5,3,750,363,Low
Pagani Automobili S,Pagani Automobili S.p.A.,Huayra,N,12,11,17,13,Manual,7,"2-Wheel Drive, Rear",3250,Car,1,1,1,9500,671,High
Porsche,Porsche,911 GT3,N,6,15,20,17,Manual,7,"2-Wheel Drive, Rear",2450,Car,3,3,1,5500,522,High
Porsche,Porsche,911 GT3,N,6,13,21,16,Manual,6,"2-Wheel Drive, Rear",2600,Car,2,2,1,6250,566,High
Porsche,Porsche,911 GT3 Touring,N,6,14,21,17,Manual,6,"2-Wheel Drive, Rear",2450,Car,3,3,1,5500,538,High
Porsche,Porsche,911 GT2 RS,N,6,15,21,17,Manual,7,"2-Wheel Drive, Rear",2450,Car,3,3,1,5500,507,High
Porsche,Porsche,Boxster,N,4,22,29,25,Manual,7,"2-Wheel Drive, Rear",1700,Car,5,5,3,1750,353,Low
Porsche,Porsche,Boxster,N,4,21,28,24,Manual,6,"2-Wheel Drive, Rear",1750,Car,5,5,3,2000,369,Low
Porsche,Porsche,Boxster GTS,N,4,20,26,22,Manual,7,"2-Wheel Drive, Rear",1900,Car,4,4,3,2750,400,High
Porsche,Porsche,Boxster GTS,N,4,19,25,21,Manual,6,"2-Wheel Drive, Rear",2000,Car,4,4,3,3250,413,High
Porsche,Porsche,Boxster S,N,4,21,28,24,Manual,7,"2-Wheel Drive, Rear",1750,Car,5,5,3,2000,372,Low
Porsche,Porsche,Boxster S,N,4,20,26,22,Manual,6,"2-Wheel Drive, Rear",1900,Car,4,4,3,2750,401,High
Porsche,Porsche,Cayman,N,4,22,29,25,Manual,7,"2-Wheel Drive, Rear",1700,Car,5,5,3,1750,353,Low
Porsche,Porsche,Cayman,N,4,21,28,24,Manual,6,"2-Wheel Drive, Rear",1750,Car,5,5,3,2000,369,Low
Porsche,Porsche,Cayman GTS,N,4,20,26,22,Manual,7,"2-Wheel Drive, Rear",1900,Car,4,4,3,2750,400,High
Porsche,Porsche,Cayman GTS,N,4,19,25,21,Manual,6,"2-Wheel Drive, Rear",2000,Car,4,4,3,3250,413,High
Porsche,Porsche,Cayman S,N,4,21,28,24,Manual,7,"2-Wheel Drive, Rear",1750,Car,5,5,3,2000,372,Low
Porsche,Porsche,Cayman S,N,4,20,26,22,Manual,6,"2-Wheel Drive, Rear",1900,Car,4,4,3,2750,401,High
Porsche,Porsche,911 Carrera,N,6,22,30,25,Manual,7,"2-Wheel Drive, Rear",1700,Car,5,5,1,1750,355,Low
Porsche,Porsche,911 Carrera,N,6,20,29,23,Manual,7,"2-Wheel Drive, Rear",1850,Car,5,5,1,2500,382,Low
Porsche,Porsche,911 Carrera 4,N,6,22,28,24,Manual,7,4-Wheel Drive,1750,Car,5,5,1,2000,362,Low
Porsche,Porsche,911 Carrera 4,N,6,20,28,23,Manual,7,4-Wheel Drive,1850,Car,5,5,1,2500,389,Low
Porsche,Porsche,911 Carrera 4 Cabriolet,N,6,21,28,24,Manual,7,4-Wheel Drive,1750,Car,5,5,1,2000,370,Low
Porsche,Porsche,911 Carrera 4 Cabriolet,N,6,19,28,22,Manual,7,4-Wheel Drive,1900,Car,4,4,1,2750,395,Low
Porsche,Porsche,911 Carrera 4 GTS,N,6,20,26,22,Manual,7,4-Wheel Drive,1900,Car,4,4,1,2750,400,High
Porsche,Porsche,911 Carrera 4 GTS,N,6,18,26,21,Manual,7,4-Wheel Drive,2000,Car,4,4,1,3250,414,High
Porsche,Porsche,911 Carrera 4 GTS Cabriolet,N,6,20,25,22,Manual,7,4-Wheel Drive,1900,Car,4,4,1,2750,402,High
Porsche,Porsche,911 Carrera 4 GTS Cabriolet,N,6,18,26,21,Manual,7,4-Wheel Drive,2000,Car,4,4,1,3250,419,High
Porsche,Porsche,911 Carrera 4S,N,6,21,28,24,Manual,7,4-Wheel Drive,1750,Car,5,5,1,2000,373,Low
Porsche,Porsche,911 Carrera 4S,N,6,20,28,23,Manual,7,4-Wheel Drive,1850,Car,5,5,1,2500,392,Low
Porsche,Porsche,911 Carrera 4S Cabriolet,N,6,21,28,24,Manual,7,4-Wheel Drive,1750,Car,5,5,1,2000,371,Low
Porsche,Porsche,911 Carrera 4S Cabriolet,N,6,19,28,22,Manual,7,4-Wheel Drive,1900,Car,4,4,1,2750,396,Low
Porsche,Porsche,911 Carrera Cabriolet,N,6,22,28,24,Manual,7,"2-Wheel Drive, Rear",1750,Car,5,5,1,2000,365,Low
Porsche,Porsche,911 Carrera Cabriolet,N,6,20,29,23,Manual,7,"2-Wheel Drive, Rear",1850,Car,5,5,1,2500,388,Low
Porsche,Porsche,911 Carrera GTS,N,6,20,26,23,Manual,7,"2-Wheel Drive, Rear",1850,Car,5,5,1,2500,391,Low
Porsche,Porsche,911 Carrera GTS,N,6,18,26,21,Manual,7,"2-Wheel Drive, Rear",2000,Car,4,4,1,3250,418,High
Porsche,Porsche,911 Carrera GTS Cabriolet,N,6,20,26,22,Manual,7,"2-Wheel Drive, Rear",1900,Car,4,4,1,2750,400,High
Porsche,Porsche,911 Carrera GTS Cabriolet,N,6,18,26,21,Manual,7,"2-Wheel Drive, Rear",2000,Car,4,4,1,3250,415,High
Porsche,Porsche,911 Carrera S,N,6,22,28,24,Manual,7,"2-Wheel Drive, Rear",1750,Car,5,5,1,2000,363,Low
Porsche,Porsche,911 Carrera S,N,6,20,29,23,Manual,7,"2-Wheel Drive, Rear",1850,Car,5,5,1,2500,389,Low
Porsche,Porsche,911 Carrera S Cabriolet,N,6,22,28,24,Manual,7,"2-Wheel Drive, Rear",1750,Car,5,5,1,2000,367,Low
Porsche,Porsche,911 Carrera S Cabriolet,N,6,20,28,23,Manual,7,"2-Wheel Drive, Rear",1850,Car,5,5,1,2500,391,Low
Porsche,Porsche,911 Carrera T,N,6,20,26,22,Manual,7,"2-Wheel Drive, Rear",1900,Car,4,4,1,2750,399,Low
Porsche,Porsche,911 Carrera T,N,6,16,25,19,Manual,7,"2-Wheel Drive, Rear",2200,Car,3,3,1,4250,461,High
Porsche,Porsche,911 Targa 4,N,6,22,28,24,Manual,7,4-Wheel Drive,1750,Car,5,5,1,2000,367,Low
Porsche,Porsche,911 Targa 4,N,6,19,28,22,Manual,7,4-Wheel Drive,1900,Car,4,4,1,2750,395,Low
Porsche,Porsche,911 Targa 4 GTS,N,6,20,26,22,Manual,7,4-Wheel Drive,1900,Car,4,4,1,2750,404,High
Porsche,Porsche,911 Targa 4 GTS,N,6,18,26,21,Manual,7,4-Wheel Drive,2000,Car,4,4,1,3250,428,High
Porsche,Porsche,911 Targa 4S,N,6,21,27,24,Manual,7,4-Wheel Drive,1750,Car,5,5,1,2000,376,Low
Porsche,Porsche,911 Targa 4S,N,6,19,28,22,Manual,7,4-Wheel Drive,1900,Car,4,4,1,2750,396,Low
Porsche,Porsche,911 Turbo,N,6,19,24,21,Manual,7,All Wheel Drive,2000,Car,4,4,1,3250,428,High
Porsche,Porsche,911 Turbo Cabriolet,N,6,19,24,21,Manual,7,All Wheel Drive,2000,Car,4,4,1,3250,430,High
Porsche,Porsche,911 Turbo S,N,6,19,24,21,Manual,7,All Wheel Drive,2000,Car,4,4,1,3250,428,High
Porsche,Porsche,911 Turbo S Cabriolet,N,6,19,24,21,Manual,7,All Wheel Drive,2000,Car,4,4,1,3250,430,High
Porsche,Porsche,911 Turbo S Exclusive,N,6,17,23,19,Manual,7,All Wheel Drive,2200,Car,3,3,1,4250,459,High
Porsche,Porsche,Panamera,N,6,21,28,24,Manual,8,"2-Wheel Drive, Rear",1750,Car,5,5,5,2000,369,Low
Porsche,Porsche,Panamera 4,N,6,21,27,23,Manual,8,4-Wheel Drive,1850,Car,5,5,5,2500,378,Low
Porsche,Porsche,Panamera 4 Executive,N,6,21,27,23,Manual,8,4-Wheel Drive,1850,Car,5,5,5,2500,378,Low
Porsche,Porsche,Panamera 4 ST,N,6,20,26,23,Manual,8,4-Wheel Drive,1850,Car,5,5,5,2500,390,Low
Porsche,Porsche,Panamera 4S,N,6,21,28,23,Manual,8,4-Wheel Drive,1850,Car,5,5,5,2500,378,Low
Porsche,Porsche,Panamera 4S Executive,N,6,21,28,23,Manual,8,4-Wheel Drive,1850,Car,5,5,5,2500,378,Low
Porsche,Porsche,Panamera 4S ST,N,6,20,26,22,Manual,8,4-Wheel Drive,1900,Car,4,4,5,2750,401,High
Porsche,Porsche,Panamera Turbo,N,8,18,25,21,Manual,8,All Wheel Drive,2000,Car,4,4,3,3250,420,High
Porsche,Porsche,Panamera Turbo Executive,N,8,18,25,21,Manual,8,All Wheel Drive,2000,Car,4,4,3,3250,420,High
Porsche,Porsche,Panamera Turbo ST,N,8,18,23,20,Manual,8,All Wheel Drive,2100,Car,4,4,3,3750,449,High
Rolls-Royce,Rolls-Royce Motor Cars Limited,Dawn,N,12,12,18,14,Automatic,8,"2-Wheel Drive, Rear",3000,Car,1,1,3,8250,634,High
Rolls-Royce,Rolls-Royce Motor Cars Limited,Wraith,N,12,12,19,14,Automatic,8,"2-Wheel Drive, Rear",3000,Car,1,1,3,8250,613,High
Rolls-Royce,Rolls-Royce Motor Cars Limited,Ghost,N,12,12,18,14,Automatic,8,"2-Wheel Drive, Rear",3000,Car,1,1,3,8250,634,High
Rolls-Royce,Rolls-Royce Motor Cars Limited,Ghost EWB,N,12,12,18,14,Automatic,8,"2-Wheel Drive, Rear",3000,Car,1,1,3,8250,634,High
Rolls-Royce,Rolls-Royce Motor Cars Limited,Phantom,N,12,12,19,14,Automatic,8,"2-Wheel Drive, Rear",3000,Car,1,1,3,8250,623,High
Rolls-Royce,Rolls-Royce Motor Cars Limited,Phantom EWB,N,12,12,19,14,Automatic,8,"2-Wheel Drive, Rear",3000,Car,1,1,3,8250,623,High
Subaru,Subaru,BRZ,N,4,24,33,27,Automatic,6,"2-Wheel Drive, Rear",1550,Car,6,6,1,1000,322,Low
Subaru,Subaru,BRZ,N,4,21,29,24,Manual,6,"2-Wheel Drive, Rear",1750,Car,5,5,1,2000,369,Low
Subaru,Subaru,BRZ tS,N,4,20,27,23,Manual,6,"2-Wheel Drive, Rear",1850,Car,5,5,1,2500,384,Low
Subaru,Subaru,WRX,N,4,18,24,21,Automatic,8,All Wheel Drive,2000,Car,4,4,1,3250,420,High
Subaru,Subaru,WRX,N,4,21,27,23,Manual,6,All Wheel Drive,1850,Car,5,5,1,2500,383,Low
Subaru,Subaru,WRX,N,4,17,22,19,Manual,6,All Wheel Drive,2200,Car,3,3,1,4250,471,High
Subaru,Subaru,WRX STI TYPE RA,N,4,16,22,18,Manual,6,All Wheel Drive,2350,Car,3,3,1,5000,477,High
Subaru,Subaru,IMPREZA 4-Door,N,4,28,38,32,Automatic,7,All Wheel Drive,1100,Car,7,7,6,1250,282,Low
Subaru,Subaru,IMPREZA 4-Door,N,4,24,32,27,Manual,5,All Wheel Drive,1350,Car,6,6,6,0,331,Low
Subaru,Subaru,IMPREZA SPORT 4-Door,N,4,27,36,30,Automatic,7,All Wheel Drive,1200,Car,7,7,6,750,291,Low
Subaru,Subaru,IMPREZA SPORT 4-Door,N,4,23,31,26,Manual,5,All Wheel Drive,1400,Car,5,5,6,250,337,Low
Subaru,Subaru,LEGACY,N,4,25,34,29,Automatic,7,All Wheel Drive,1250,Car,6,6,5,500,311,Low
Subaru,Subaru,LEGACY,N,6,20,28,23,Automatic,6,All Wheel Drive,1550,Car,5,5,3,1000,387,Low
Toyota,TOYOTA,86,N,4,24,32,27,Automatic,6,"2-Wheel Drive, Rear",1550,Car,6,6,1,1000,328,Low
Toyota,TOYOTA,86,N,4,21,28,24,Manual,6,"2-Wheel Drive, Rear",1750,Car,5,5,1,2000,373,Low
Toyota,TOYOTA,YARIS iA,N,4,32,40,35,Automatic,6,"2-Wheel Drive, Front",1050,Car,8,8,3,1500,249,Low
Toyota,TOYOTA,YARIS iA,N,4,30,39,34,Manual,6,"2-Wheel Drive, Front",1050,Car,8,8,3,1500,264,Low
Toyota,TOYOTA,C-HR,N,4,27,31,29,Automatic,7,"2-Wheel Drive, Front",1250,Car,6,6,3,500,305,Low
Toyota,TOYOTA,PRIUS c,Y,4,48,43,46,Automatic,1,"2-Wheel Drive, Front",800,Car,10,10,7,2750,193,Low
Toyota,TOYOTA,YARIS,N,4,30,35,32,Automatic,4,"2-Wheel Drive, Front",1100,Car,7,7,3,1250,278,Low
Toyota,TOYOTA,YARIS,N,4,30,36,33,Manual,5,"2-Wheel Drive, Front",1100,Car,8,8,3,1250,271,Low
Toyota,TOYOTA,AVALON,N,6,21,30,24,Automatic,6,"2-Wheel Drive, Front",1500,Car,5,5,3,750,366,Low
Toyota,TOYOTA,AVALON HYBRID,Y,4,40,39,40,Automatic,6,"2-Wheel Drive, Front",900,Car,9,9,7,2250,223,Low
Toyota,TOYOTA,CAMRY,N,4,29,41,34,Automatic,8,"2-Wheel Drive, Front",1050,Car,8,8,7,1500,264,Low
Toyota,TOYOTA,CAMRY,N,6,22,33,26,Automatic,8,"2-Wheel Drive, Front",1400,Car,5,5,5,250,338,Low
Toyota,TOYOTA,CAMRY HYBRID LE,Y,4,51,53,52,Automatic,6,"2-Wheel Drive, Front",700,Car,10,10,7,3250,170,Low
Toyota,TOYOTA,CAMRY HYBRID XLE/SE,Y,4,44,47,46,Automatic,6,"2-Wheel Drive, Front",800,Car,10,10,7,2750,195,Low
Toyota,TOYOTA,CAMRY LE/SE,N,4,28,39,32,Automatic,8,"2-Wheel Drive, Front",1100,Car,7,7,7,1250,277,Low
Toyota,TOYOTA,CAMRY XLE/XSE,N,4,28,39,32,Automatic,8,"2-Wheel Drive, Front",1100,Car,7,7,7,1250,274,Low
Toyota,TOYOTA,CAMRY XSE,N,6,22,32,26,Automatic,8,"2-Wheel Drive, Front",1400,Car,5,5,5,250,345,Low
Toyota,TOYOTA,COROLLA,N,4,28,36,32,Automatic,1,"2-Wheel Drive, Front",1100,Car,7,7,3,1250,281,Low
Toyota,TOYOTA,COROLLA,N,4,28,35,31,Automatic,7,"2-Wheel Drive, Front",1150,Car,7,7,3,1000,286,Low
Toyota,TOYOTA,COROLLA,N,4,27,35,30,Manual,6,"2-Wheel Drive, Front",1200,Car,7,7,3,750,289,Low
Toyota,TOYOTA,COROLLA iM,N,4,28,36,31,Automatic,7,"2-Wheel Drive, Front",1150,Car,7,7,5,1000,283,Low
Toyota,TOYOTA,COROLLA iM,N,4,27,35,30,Manual,6,"2-Wheel Drive, Front",1200,Car,7,7,5,750,297,Low
Toyota,TOYOTA,COROLLA LE ECO,N,4,30,40,34,Automatic,1,"2-Wheel Drive, Front",1050,Car,8,8,5,1500,263,Low
Toyota,TOYOTA,COROLLA LE ECO,N,4,29,38,33,Automatic,1,"2-Wheel Drive, Front",1100,Car,8,8,5,1250,271,Low
Toyota,TOYOTA,PRIUS,Y,4,54,50,52,Automatic,1,"2-Wheel Drive, Front",700,Car,10,10,7,3250,170,Low
Toyota,TOYOTA,PRIUS Eco,Y,4,58,53,56,Automatic,1,"2-Wheel Drive, Front",650,Car,10,10,7,3500,158,Low
Volkswagen Group of,Volkswagen,Beetle Convertible,N,4,26,33,29,Automatic,6,"2-Wheel Drive, Front",1250,Car,6,6,7,500,308,Low
Volkswagen Group of,Volkswagen,Beetle Dune Convertible,N,4,26,34,29,Automatic,6,"2-Wheel Drive, Front",1250,Car,6,6,7,500,305,Low
Volkswagen Group of,Volkswagen,Beetle,N,4,26,33,29,Automatic,6,"2-Wheel Drive, Front",1250,Car,6,6,7,500,308,Low
Volkswagen Group of,Volkswagen,Beetle Dune,N,4,26,34,29,Automatic,6,"2-Wheel Drive, Front",1250,Car,6,6,7,500,305,Low
Volkswagen Group of,Volkswagen,Golf,N,4,24,33,28,Automatic,6,"2-Wheel Drive, Front",1300,Car,6,6,7,250,320,Low
Volkswagen Group of,Volkswagen,Golf,N,4,25,34,29,Manual,5,"2-Wheel Drive, Front",1250,Car,6,6,7,500,309,Low
Volkswagen Group of,Volkswagen,Golf R,N,4,22,29,25,Manual,7,All Wheel Drive,1700,Car,5,5,3,1750,354,Low
Volkswagen Group of,Volkswagen,Golf R,N,4,21,29,24,Manual,6,All Wheel Drive,1750,Car,5,5,3,2000,366,Low
Volkswagen Group of,Volkswagen,GTI,N,4,24,32,27,Manual,6,"2-Wheel Drive, Front",1350,Car,6,6,7,0,322,Low
Volkswagen Group of,Volkswagen,GTI,N,4,25,33,28,Manual,6,"2-Wheel Drive, Front",1300,Car,6,6,7,250,320,Low
Volkswagen Group of,Volkswagen,Jetta,N,4,28,38,32,Automatic,6,"2-Wheel Drive, Front",1100,Car,7,7,5,1250,282,Low
Volkswagen Group of,Volkswagen,Jetta,N,4,28,40,33,Manual,5,"2-Wheel Drive, Front",1100,Car,8,8,3,1250,271,Low
Volkswagen Group of,Volkswagen,Jetta,N,4,24,33,28,Automatic,6,"2-Wheel Drive, Front",1300,Car,6,6,7,250,321,Low
Volkswagen Group of,Volkswagen,Jetta,N,4,24,33,27,Manual,6,"2-Wheel Drive, Front",1350,Car,6,6,7,0,326,Low
Volkswagen Group of,Volkswagen,Passat,N,4,25,36,29,Automatic,6,"2-Wheel Drive, Front",1250,Car,6,6,7,500,302,Low
Volkswagen Group of,Volkswagen,Passat,N,6,19,28,22,Manual,6,"2-Wheel Drive, Front",1650,Car,4,4,3,1500,396,Low
Volvo,"Volvo Cars of North America, LLC",S60 AWD,N,4,22,33,26,Automatic,8,All Wheel Drive,1400,Car,5,5,3,250,338,Low
Volvo,"Volvo Cars of North America, LLC",S60 AWD,N,4,22,32,26,Automatic,8,All Wheel Drive,1600,Car,5,5,3,1250,345,Low
Volvo,"Volvo Cars of North America, LLC",S60 CC AWD,N,4,22,30,25,Automatic,8,All Wheel Drive,1450,Car,5,5,3,500,354,Low
Volvo,"Volvo Cars of North America, LLC",S60 FWD,N,4,25,36,29,Automatic,8,"2-Wheel Drive, Front",1250,Car,6,6,7,500,304,Low
Volvo,"Volvo Cars of North America, LLC",S60 Inscription AWD,N,4,22,33,26,Automatic,8,All Wheel Drive,1400,Car,5,5,3,250,338,Low
Volvo,"Volvo Cars of North America, LLC",S60 Inscription FWD,N,4,25,36,29,Automatic,8,"2-Wheel Drive, Front",1250,Car,6,6,3,500,304,Low
Volvo,"Volvo Cars of North America, LLC",S60 Polestar AWD,N,4,20,27,22,Automatic,8,All Wheel Drive,1900,Car,4,4,1,2750,393,Low
Volvo,"Volvo Cars of North America, LLC",S90 AWD,N,4,23,32,26,Automatic,8,All Wheel Drive,1600,Car,5,5,3,1250,340,Low
Volvo,"Volvo Cars of North America, LLC",S90 AWD,N,4,22,31,25,Automatic,8,All Wheel Drive,1700,Car,5,5,3,1750,354,Low
Volvo,"Volvo Cars of North America, LLC",S90 FWD,N,4,24,34,27,Automatic,8,"2-Wheel Drive, Front",1550,Car,6,6,3,1000,322,Low
Volkswagen Group of,Audi,allroad quattro,N,4,22,30,25,Manual,7,All Wheel Drive,1700,Station Wagon,5,5,5,1750,350,Low
BMW,BMW,328d xDrive Sports Wagon,N,4,30,40,34,Automatic,8,All Wheel Drive,1150,Station Wagon,8,6,3,1000,303,Low
BMW,BMW,330i xDrive Sports Wagon,N,4,23,33,27,Automatic,8,All Wheel Drive,1550,Station Wagon,6,6,7,1000,333,Low
General Motors,Buick,REGAL TOURX  AWD,N,4,21,29,24,Automatic,8,All Wheel Drive,1750,Station Wagon,5,5,5,2000,366,Low
General Motors,Chevrolet,SONIC 5,N,4,27,35,30,Automatic,6,"2-Wheel Drive, Front",1200,Station Wagon,7,7,3,750,296,Low
General Motors,Chevrolet,SONIC 5,N,4,28,37,32,Manual,6,"2-Wheel Drive, Front",1100,Station Wagon,7,7,3,1250,280,Low
General Motors,Chevrolet,SONIC 5,N,4,25,34,28,Automatic,6,"2-Wheel Drive, Front",1300,Station Wagon,6,6,5,250,311,Low
General Motors,Chevrolet,SONIC 5,N,4,26,35,29,Manual,5,"2-Wheel Drive, Front",1250,Station Wagon,6,6,5,500,306,Low
FCA US LLC,FIAT,500L,N,4,22,30,25,Automatic,6,"2-Wheel Drive, Front",1700,Station Wagon,5,5,3,1750,356,Low
Honda,Honda,FIT,N,4,33,40,36,Automatic,1,"2-Wheel Drive, Front",1000,Station Wagon,8,8,7,1750,246,Low
Honda,Honda,FIT,N,4,31,36,33,Automatic,7,"2-Wheel Drive, Front",1100,Station Wagon,8,8,7,1250,267,Low
Honda,Honda,FIT,N,4,29,36,31,Manual,6,"2-Wheel Drive, Front",1150,Station Wagon,7,7,3,1000,282,Low
Honda,Honda,HR-V AWD,N,4,27,31,29,Automatic,1,All Wheel Drive,1250,Station Wagon,6,6,3,500,314,Low
Honda,Honda,HR-V AWD,N,4,27,31,29,Automatic,7,All Wheel Drive,1250,Station Wagon,6,6,3,500,314,Low
Honda,Honda,HR-V FWD,N,4,28,34,31,Automatic,1,"2-Wheel Drive, Front",1150,Station Wagon,7,7,3,1000,289,Low
Honda,Honda,HR-V FWD,N,4,28,34,31,Automatic,7,"2-Wheel Drive, Front",1150,Station Wagon,7,7,3,1000,289,Low
Honda,Honda,HR-V FWD,N,4,25,33,28,Manual,6,"2-Wheel Drive, Front",1300,Station Wagon,6,6,3,250,314,Low
Jaguar Land Rover L,Jaguar,XF Sportbrake AWD,N,6,18,25,21,Automatic,8,All Wheel Drive,2000,Station Wagon,4,4,7,3250,428,High
Kia,KIA MOTORS CORPORATION,Niro,N,4,51,46,49,Manual,6,"2-Wheel Drive, Front",750,Station Wagon,10,10,7,3000,183,Low
Kia,KIA MOTORS CORPORATION,Niro FE,N,4,52,49,50,Manual,6,"2-Wheel Drive, Front",700,Station Wagon,10,10,7,3250,177,Low
Kia,KIA MOTORS CORPORATION,Niro Touring,N,4,46,40,43,Manual,6,"2-Wheel Drive, Front",850,Station Wagon,9,9,7,2500,207,Low
Kia,KIA MOTORS CORPORATION,Soul,N,4,26,31,28,Manual,7,"2-Wheel Drive, Front",1300,Station Wagon,6,6,3,250,320,Low
Kia,KIA MOTORS CORPORATION,Soul,N,4,25,30,27,Automatic,6,"2-Wheel Drive, Front",1350,Station Wagon,6,6,3,0,330,Low
Kia,KIA MOTORS CORPORATION,Soul,N,4,24,30,27,Manual,6,"2-Wheel Drive, Front",1350,Station Wagon,6,6,3,0,335,Low
Kia,KIA MOTORS CORPORATION,Soul,N,4,25,30,27,Automatic,6,"2-Wheel Drive, Front",1350,Station Wagon,6,6,5,0,334,Low
Mercedes-Benz,Mercedes-Benz,AMG E 63 S 4MATIC (Station Wagon,N,8,16,22,18,Automatic,9,4-Wheel Drive,2350,Station Wagon,3,3,5,5000,496,High
Mercedes-Benz,Mercedes-Benz,AMG GLA 45 4MATIC,N,4,22,28,25,Manual,7,4-Wheel Drive,1700,Station Wagon,5,5,3,1750,361,Low
Mercedes-Benz,Mercedes-Benz,E 400 4MATIC (station wagon),N,6,19,25,21,Automatic,9,4-Wheel Drive,2000,Station Wagon,4,4,5,3250,417,High
Nissan,NISSAN,Rogue Sport,N,4,25,32,28,Automatic,7,"2-Wheel Drive, Front",1300,Station Wagon,6,6,5,250,318,Low
Nissan,NISSAN,Rogue Sport AWD,N,4,24,30,27,Automatic,7,All Wheel Drive,1350,Station Wagon,6,6,5,0,329,Low
Nissan,NISSAN,MURANO AWD,N,6,21,28,24,Automatic,7,All Wheel Drive,1500,Station Wagon,5,5,5,750,376,Low
Nissan,NISSAN,MURANO FWD,N,6,21,28,24,Automatic,7,"2-Wheel Drive, Front",1500,Station Wagon,5,5,5,750,372,Low
Subaru,Subaru,IMPREZA 5-Door,N,4,28,37,31,Automatic,7,All Wheel Drive,1150,Station Wagon,7,7,6,1000,282,Low
Subaru,Subaru,IMPREZA 5-Door,N,4,24,31,26,Manual,5,All Wheel Drive,1400,Station Wagon,5,5,6,250,335,Low
Subaru,Subaru,IMPREZA SPORT 5-Door,N,4,27,35,30,Automatic,7,All Wheel Drive,1200,Station Wagon,7,7,6,750,292,Low
Subaru,Subaru,IMPREZA SPORT 5-Door,N,4,22,30,25,Manual,5,All Wheel Drive,1450,Station Wagon,5,5,6,500,351,Low
Volkswagen Group of,Volkswagen,Golf Alltrack,N,4,22,30,25,Manual,6,All Wheel Drive,1450,Station Wagon,5,5,7,500,354,Low
Volkswagen Group of,Volkswagen,Golf Alltrack,N,4,21,30,24,Manual,6,All Wheel Drive,1500,Station Wagon,5,5,7,750,362,Low
Volkswagen Group of,Volkswagen,Golf SportWagen,N,4,24,33,28,Automatic,6,"2-Wheel Drive, Front",1300,Station Wagon,6,6,7,250,320,Low
Volkswagen Group of,Volkswagen,Golf SportWagen,N,4,25,34,29,Manual,5,"2-Wheel Drive, Front",1250,Station Wagon,6,6,7,500,310,Low
Volkswagen Group of,Volkswagen,Golf SportWagen 4Motion,N,4,22,29,24,Manual,6,All Wheel Drive,1500,Station Wagon,5,5,7,750,361,Low
Volkswagen Group of,Volkswagen,Golf SportWagen 4Motion,N,4,22,31,25,Manual,6,All Wheel Drive,1450,Station Wagon,5,5,7,500,351,Low
Volvo,"Volvo Cars of North America, LLC",V60 AWD,N,4,22,33,26,Automatic,8,All Wheel Drive,1400,Station Wagon,5,5,3,250,338,Low
Volvo,"Volvo Cars of North America, LLC",V60 AWD,N,4,22,32,26,Automatic,8,All Wheel Drive,1600,Station Wagon,5,5,3,1250,345,Low
Volvo,"Volvo Cars of North America, LLC",V60 CC AWD,N,4,22,30,25,Automatic,8,All Wheel Drive,1450,Station Wagon,5,5,3,500,354,Low
Volvo,"Volvo Cars of North America, LLC",V60 FWD,N,4,25,36,29,Automatic,8,"2-Wheel Drive, Front",1250,Station Wagon,6,6,3,500,304,Low
Volvo,"Volvo Cars of North America, LLC",V60 Polestar AWD,N,4,20,27,22,Automatic,8,All Wheel Drive,1900,Station Wagon,4,4,1,2750,393,Low
Volvo,"Volvo Cars of North America, LLC",V90 AWD,N,4,22,31,25,Automatic,8,All Wheel Drive,1700,Station Wagon,5,5,5,1750,354,Low
Volvo,"Volvo Cars of North America, LLC",V90 CC AWD,N,4,22,29,25,Automatic,8,All Wheel Drive,1700,Station Wagon,5,5,5,1750,361,Low
Volvo,"Volvo Cars of North America, LLC",V90 CC AWD,N,4,23,31,26,Automatic,8,All Wheel Drive,1600,Station Wagon,5,5,5,1250,344,Low
Volvo,"Volvo Cars of North America, LLC",V90 FWD,N,4,24,34,27,Automatic,8,"2-Wheel Drive, Front",1550,Station Wagon,6,6,5,1000,322,Low
Honda,Acura,MDX FWD,N,6,19,27,22,Automatic,9,"2-Wheel Drive, Front",1900,SUV,4,4,3,2750,404,High
Honda,Acura,MDX FWD,N,6,20,27,23,Automatic,9,"2-Wheel Drive, Front",1850,SUV,5,5,3,2500,390,Low
Honda,Acura,RDX FWD,N,6,20,28,23,Automatic,6,"2-Wheel Drive, Front",1850,SUV,5,5,3,2500,386,Low
Honda,Acura,MDX AWD,N,6,26,27,27,Manual,7,All Wheel Drive,1550,SUV,6,6,3,1000,330,Low
Honda,Acura,MDX AWD,N,6,19,26,22,Automatic,9,All Wheel Drive,1900,SUV,4,4,3,2750,404,High
Honda,Acura,MDX AWD,N,6,18,26,21,Automatic,9,All Wheel Drive,2000,SUV,4,4,3,3250,424,High
Honda,Acura,RDX AWD,N,6,19,27,22,Automatic,6,All Wheel Drive,1900,SUV,4,4,3,2750,402,High
